filename,genre,tempo,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,chroma_stft,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
blues.00010.wav,blues,161.4990234375,0.14286481,1410.6753570562125,1512.9717892723404,2767.5082652561437,0.06298072271671827,0.30396512,-173.71587,137.14024,-23.767647,26.99174,-16.687662,4.2143745,-12.582618,5.85456,-2.8846726,-1.1866812,-1.9771539,1.8001548,-3.0044112
blues.00011.wav,blues,161.4990234375,0.065684564,1353.3291189300635,1757.3310044069246,2882.31590436339,0.04395891785990712,0.36580706,-287.92355,123.97102,5.4561224,33.684544,1.0892011,14.704721,-4.898606,8.6532755,0.78279763,6.5667357,-4.87944,-3.180659,-5.557003
blues.00012.wav,blues,92.28515625,0.11902389,1361.1004062354928,1567.6007717770153,2739.791766187355,0.06912392064144737,0.2693326,-207.20874,132.79709,-15.460706,60.99486,0.71024096,12.461279,1.1609277,-1.5278945,-17.901815,8.369234,-2.4538186,-0.59668875,0.3688165
blues.00013.wav,blues,107.666015625,0.11318897,1324.3317542217217,1827.3844642890322,2710.3669441152283,0.051417300575657895,0.26472628,-209.7822,124.46592,10.285805,47.030174,6.4823856,15.417021,-2.010078,6.735786,-21.54862,10.7284975,-5.532432,-2.2020378,-3.051727
blues.00014.wav,blues,151.99908088235293,0.06693625,1172.2763008557504,1705.8583767615453,2345.777482071159,0.045045834945820436,0.32904086,-305.69858,113.041626,12.114901,45.039444,17.739239,14.59463,4.1571283,0.24009833,-7.013088,13.649845,8.923058,1.30169,5.952128
blues.00015.wav,blues,99.38401442307692,0.080638945,1420.4114787701458,1730.9171016184662,2930.240614569224,0.0637176797116873,0.27034652,-238.53304,120.08829,-4.2245555,42.310043,5.9163294,13.914182,5.3575773,1.9037086,-16.92988,12.339311,3.9409604,-1.3906769,0.014792109
blues.00016.wav,blues,103.359375,0.08141902,1455.0424713768248,1825.9090251785306,3009.9651324859715,0.061350725014512386,0.3082964,-233.79489,120.66705,-3.167561,39.53927,3.858855,18.839672,-3.688917,4.431845,-14.975374,17.571033,1.8447447,2.538607,-1.2386857
blues.00017.wav,blues,161.4990234375,0.09325911,1088.7781161784512,1410.8359525015333,2134.7537581027477,0.04832397083010836,0.30223948,-245.7541,140.48093,-2.7714393,60.42012,18.9254,9.837099,3.5665774,0.5361876,-16.367361,6.6298547,7.269149,-4.01573,1.6074536
blues.00018.wav,blues,83.35433467741936,0.07964064,1537.56091926741,2054.224165444145,3495.4621967516446,0.056131935710139316,0.2700793,-252.51877,104.93698,15.316828,42.673477,6.7626176,21.623579,-1.3132769,5.691932,-16.619516,12.161626,-1.96795,1.969765,-0.88895833
blues.00019.wav,blues,123.046875,0.09763429,1195.4133983085592,1480.9442638678327,2235.2114839819565,0.05887114817143963,0.25735947,-236.6889,138.40428,-4.9235754,47.647713,5.152376,8.895284,0.4828563,-3.801668,-14.974892,10.432587,-0.35396177,0.7883456,1.7829305
blues.00020.wav,blues,135.99917763157896,0.07535405,1389.9522837601053,1911.3143992689456,3005.7401580338137,0.05256015080785604,0.30279943,-230.42657,127.100525,7.145355,39.784317,1.9449425,17.40534,-5.639429,8.25213,-18.104385,13.842513,-3.760913,2.5718598,-4.3208055
blues.00021.wav,blues,99.38401442307692,0.101118095,1046.7275070203577,1480.5791610107556,1831.1222607875386,0.04793735185274768,0.3211421,-264.67847,138.85834,11.156023,48.538254,14.895924,20.584368,3.2051423,1.262588,-15.847021,15.986576,3.3616717,-1.5137409,1.892155
blues.00022.wav,blues,99.38401442307692,0.1134315,1156.202363121508,1497.7588839195867,2170.511875211639,0.05861340218653251,0.306442,-233.85751,136.17209,3.2713182,48.931213,8.685134,13.97951,5.3548675,0.39087018,-13.504575,16.856106,5.130938,-2.23188,3.9640331
blues.00023.wav,blues,95.703125,0.101914905,1210.4571260262846,1498.0546093390135,2522.5430798604393,0.052482675841718264,0.28072092,-227.26886,137.7307,-14.493466,63.555702,5.612641,11.98464,1.885552,-1.8633765,-7.6205554,-2.4471745,-2.8867247,-9.429529,-10.923913
blues.00024.wav,blues,103.359375,0.08696161,1120.3909802285903,1447.85262505518,2325.127606938129,0.047297899937113,0.26310804,-274.31186,130.41371,-6.3928003,70.405014,13.269141,9.461284,7.7256403,-1.2474906,-0.57758826,-2.3025885,3.783147,0.084823325,-0.93943614
blues.00025.wav,blues,92.28515625,0.089179605,1109.721378629315,1463.539070397656,2243.744765715702,0.05172493288022446,0.29098073,-249.2894,130.98703,0.67739,66.68578,17.897806,4.623737,6.5983086,1.2490499,1.4163896,-1.5791421,-0.962663,-3.5719955,-2.9279814
blues.00026.wav,blues,83.35433467741936,0.076938555,1198.7544985722175,1573.0851132732248,2478.8266775408765,0.051987591911764705,0.27866605,-284.69736,108.8052,9.088283,51.22274,18.091757,7.612261,8.779499,2.362829,0.0057861516,2.2509663,4.2050996,-3.293317,1.6082981
blues.00027.wav,blues,95.703125,0.09572528,1391.4439037459135,1494.8508338204401,2811.1413347462753,0.07235897288602941,0.28870454,-228.25066,130.3444,-23.29129,70.1721,1.142271,7.6024475,0.90993816,1.9782512,-6.167008,-9.396024,-2.5628407,-4.5228944,-0.26295036
blues.00028.wav,blues,103.359375,0.09958247,1115.5411952519341,1398.5093836910687,2290.3194840847523,0.04802843217879257,0.2760109,-248.98674,139.0672,-16.2825,57.117985,20.192654,10.188038,4.5439763,0.3312792,-7.8779507,-3.4479153,-2.646489,-2.8313823,-0.90216666
blues.00029.wav,blues,129.19921875,0.124669306,1649.2877536970093,2190.221833503233,3761.610587388738,0.05292636174535604,0.280554,-233.75082,101.178276,17.649765,23.733782,2.0820308,25.941927,-16.958853,15.098037,-22.278717,4.3951244,-23.207405,-6.057174,-5.068858
blues.00030.wav,blues,151.99908088235293,0.17003015,1378.9657764881297,2003.5852163311847,3015.0567683642125,0.03937580120452786,0.2631294,-206.96808,117.792984,23.23588,28.297827,-1.1239153,18.862036,-21.949682,17.849985,-25.585644,2.1299253,-17.794416,-8.015903,-17.607277
blues.00031.wav,blues,151.99908088235293,0.1515323,1331.0365912698594,1973.6486462859361,2900.174129710478,0.04296723829334365,0.2536384,-221.83113,110.83949,18.616821,30.92014,3.295923,22.587362,-20.416351,12.118737,-26.350498,-4.367485,-26.413198,-13.045098,-12.654766
blues.00032.wav,blues,123.046875,0.101156905,1309.6646971460593,1883.062611501245,2765.658276442773,0.03939318583107585,0.27626824,-288.8077,105.89604,18.777039,23.710392,5.711881,25.549088,-13.47376,12.428973,-11.942034,1.5714257,-15.635912,-6.6506157,-11.713253
blues.00033.wav,blues,151.99908088235293,0.13312429,1430.5981944868504,2075.6524158312614,3246.7553673144835,0.04196988982681889,0.26082012,-239.03807,108.65722,34.15189,30.23917,-0.47574344,27.292637,-21.379398,14.150509,-24.510178,-1.8840461,-28.050291,-11.25665,-16.47693
blues.00034.wav,blues,129.19921875,0.13591798,1536.7310778930728,2157.0586117243593,3600.91989239672,0.04570040392801858,0.2621187,-217.23868,105.792366,15.617071,25.256382,-1.4402742,30.18982,-17.71522,17.318174,-27.209526,4.339167,-20.059492,-10.695945,-14.220667
blues.00035.wav,blues,129.19921875,0.17330876,1507.1047288496127,2096.7176284693273,3405.4127412683824,0.045430186363196595,0.28824988,-171.8102,120.280624,15.327534,21.090452,-5.4192986,24.189468,-24.138222,18.551985,-22.348906,1.3031795,-20.763931,-4.9888506,-17.118929
blues.00036.wav,blues,151.99908088235293,0.19774859,1247.4080160193946,1907.7056718339709,2621.5758143563758,0.03690378289473684,0.23319606,-200.19609,116.34013,18.00621,25.313564,0.29173443,24.192476,-22.255907,11.186425,-26.848732,-7.63846,-24.889929,-12.015525,-17.017954
blues.00037.wav,blues,123.046875,0.069129966,1188.1011591132929,1682.7073903752769,2339.3941873367357,0.04816032858455882,0.2486835,-328.68088,102.71113,19.895552,26.732681,7.151481,22.704802,-6.9743266,12.781994,-10.7257805,-0.43366107,-12.373165,-8.907053,-9.2401085
blues.00038.wav,blues,129.19921875,0.1680856,1513.5200525685516,2140.702823776187,3449.8458059210525,0.044378038530379256,0.26589647,-192.69382,111.18816,21.37331,26.392143,-0.64837533,23.48088,-25.470797,16.924429,-16.979984,5.79015,-25.725246,-5.045352,-17.632244
blues.00039.wav,blues,117.45383522727273,0.08583747,1151.378029921571,1709.3165900923677,2312.5276831281444,0.03533878857875387,0.25535825,-301.70715,111.53472,21.896408,16.14818,8.19624,22.085075,-8.614954,1.4815573,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096
blues.00040.wav,blues,117.45383522727273,0.13483502,2272.5176192636222,2356.8453843678926,5108.277444278493,0.09765700585332818,0.39779353,-110.284325,90.705605,-2.5283113,74.052734,-11.746768,39.214577,-13.1743,20.531588,-17.167608,12.827254,-21.434446,5.952132,-8.032604
blues.00041.wav,blues,129.19921875,0.12912002,2390.7715766040606,2463.374815737767,5403.758990875339,0.10228887504837461,0.38709408,-107.18975,88.47057,-4.1777873,55.48549,-8.01038,38.416542,-6.402575,28.576523,-19.820787,13.252739,-19.239794,12.076225,-4.583088
blues.00042.wav,blues,89.10290948275862,0.11095126,2302.0756478879343,2367.7204426147664,5188.535292303599,0.09786448759191177,0.37768537,-159.56772,69.78482,-4.39188,76.85114,3.9159086,45.167534,-4.867353,32.200516,-9.796341,7.812512,-21.826967,9.68244,-2.5915892
blues.00043.wav,blues,129.19921875,0.12724723,2155.6312958781195,2372.2914028592495,5011.978026587896,0.08716538373161764,0.39904937,-109.194984,100.62705,-8.620549,47.36422,-6.559237,39.620792,-8.523994,29.564737,-16.583515,13.170685,-24.20932,6.5919027,-8.641899
blues.00044.wav,blues,135.99917763157896,0.136178,2279.265543032408,2375.0847954510327,5198.476898854731,0.09257049088138544,0.39016002,-109.53234,86.9265,-8.624988,64.4895,-6.306033,43.64582,-8.293101,28.546427,-14.08159,8.136634,-21.490425,11.086615,-5.0944667
blues.00045.wav,blues,129.19921875,0.14830446,1739.0461604116053,2290.4006079788996,4551.180812965606,0.048051863631965945,0.4297208,-163.24313,89.78489,12.977459,80.69248,3.6667745,39.74513,-5.4003787,26.49867,-13.163736,2.7070131,-20.552906,6.0071898,-2.908132
blues.00046.wav,blues,123.046875,0.1025371,1912.443629773089,2361.3904727614045,4776.687782689145,0.05842595056114551,0.38791007,-182.66501,90.68653,14.118146,67.55459,2.6876104,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887
blues.00047.wav,blues,151.99908088235293,0.11219596,2013.3644495068743,2310.256346927856,4849.570675309597,0.07534497145897832,0.33643752,-149.97588,93.640755,6.336243,71.51115,-8.113177,36.21202,-9.784972,17.641598,-21.119005,-0.12590306,-22.20099,5.435663,-7.4677796
blues.00048.wav,blues,123.046875,0.12392563,2148.749819335174,2204.3524129166544,4673.621739248742,0.09881232766544118,0.37941048,-106.34815,102.64147,-20.172258,59.37521,-9.967279,33.70612,-14.182176,23.516735,-13.329085,16.026072,-18.923176,7.8317676,-7.8003836
blues.00049.wav,blues,123.046875,0.08856345,1318.6237037811225,1904.407867651936,3046.8565760751258,0.03997292533378483,0.27759212,-255.97383,110.82752,21.460573,67.588135,4.2883115,43.11846,-4.508348,10.442597,-8.718592,1.6548898,-20.58779,-2.430674,-7.144061
blues.00050.wav,blues,135.99917763157896,0.18233933,1945.6207939267476,2082.1764771287803,4175.766416378435,0.08580598152089783,0.40090895,-83.00168,107.06744,-25.32368,57.122074,0.08129859,34.708904,-11.047215,20.53328,-11.220151,14.839782,-10.229966,12.542858,-9.772627
blues.00051.wav,blues,99.38401442307692,0.19665055,1977.1089040094187,1927.4390139416107,3942.8761579672987,0.1066270952254257,0.39371133,-55.59663,114.95122,-37.06935,64.90438,-7.164943,15.254703,-16.23533,18.643576,-9.752286,21.46539,-5.6520977,12.78424,-16.537031
blues.00052.wav,blues,151.99908088235293,0.098878264,1443.2688618053005,1670.2395750483765,3069.306440323868,0.06719384916795666,0.3390607,-225.30031,117.64152,-14.544607,64.80238,12.931657,19.029236,10.688534,9.883125,-2.3828368,11.688009,1.5453439,3.0493672,-7.628483
blues.00053.wav,blues,103.359375,0.16826628,2171.1586190945404,1954.1375650548994,4237.0993788397345,0.13280229598006965,0.41249087,-76.75777,105.77048,-43.208836,60.950108,-8.791272,21.246782,-12.877674,18.621216,-11.3991165,14.550057,-6.057422,12.74034,-9.374367
blues.00054.wav,blues,92.28515625,0.20081738,2030.3725287964605,1987.0908589175308,4062.6921001233554,0.10338599615421827,0.4528756,-58.0011,109.01412,-36.218388,64.04036,1.4301568,26.315119,-17.482681,20.431019,-9.543072,18.177134,-6.057144,13.878274,-11.297565
blues.00055.wav,blues,135.99917763157896,0.15775262,2032.1200141615245,1976.2784101797834,4023.509003724845,0.11316673822078173,0.4328375,-98.69757,104.80117,-35.10867,60.695045,-2.839327,22.231003,-7.8374567,19.03072,-11.578803,17.021759,-5.3873515,12.199111,-9.960819
blues.00056.wav,blues,161.4990234375,0.13766219,1810.9603368829592,2052.0430152756703,3927.2429191660217,0.07547951335139319,0.39237875,-145.42917,102.859566,-12.5421295,56.96205,2.247263,26.607046,-4.2670345,17.337631,-7.9970355,15.232127,-6.937478,7.4603844,-10.468326
blues.00057.wav,blues,92.28515625,0.17587894,1886.705706255258,1913.2319286636473,3828.0685188600523,0.08992387045278638,0.42432162,-92.76854,115.340775,-35.060043,57.853596,1.8453197,26.61206,-14.544862,22.132044,-8.207086,11.007708,-5.6440945,7.2728615,-10.2021475
blues.00058.wav,blues,107.666015625,0.16195586,2068.3276532886216,2033.7527183133282,4231.51607926785,0.10437162889415634,0.35666832,-95.45586,105.22937,-26.962673,60.836983,-4.847295,21.54521,-13.523774,12.135234,-20.232872,12.151344,-5.229753,10.264026,-9.45371
blues.00059.wav,blues,107.666015625,0.16994148,2235.9219734301396,2100.036805579494,4390.048453977603,0.14228825524864552,0.40606847,-86.25098,91.9421,-23.4035,68.2495,-3.8901272,22.742178,-9.895618,16.891766,-11.393833,18.429016,-7.011848,10.766727,-11.93729
blues.00060.wav,blues,151.99908088235293,0.19614176,1946.5344115984576,1979.7546736384302,3955.776079963235,0.09745368130804953,0.43093038,-67.805534,111.709366,-34.657307,61.34179,0.045181274,30.571093,-12.704326,21.166828,-13.13489,16.2878,-6.343271,12.295478,-12.483006
blues.00061.wav,blues,129.19921875,0.14170721,2503.952796432079,2180.283243535687,5077.135965920085,0.16758439858262383,0.45192987,-82.485886,94.170334,-27.139204,75.66251,-27.529984,35.58903,-20.298962,25.121317,-15.379852,11.346787,-13.4022875,8.153382,-8.504349
blues.00062.wav,blues,112.34714673913044,0.10619286,2279.808618295741,2119.671733204137,4732.271384602361,0.11714895148026316,0.3118191,-144.99365,95.742805,-21.61032,49.62971,-29.898346,29.358595,-18.849941,17.890139,-9.674273,5.5135674,-9.5545635,6.3690124,-21.091816
blues.00063.wav,blues,92.28515625,0.096282795,2839.267572265232,2443.9434801361367,5710.907133592541,0.15435583155959753,0.33039844,-129.11397,72.11977,-7.7658463,49.26091,-32.721977,21.608433,-27.37464,15.002844,-10.258776,12.437438,-17.034569,7.118173,-18.020405
blues.00064.wav,blues,151.99908088235293,0.11736054,2553.2225631938227,2280.079407033503,5148.04387048302,0.14685171971749225,0.33248457,-85.17353,88.81205,-16.331642,59.223236,-35.993603,14.391534,-22.306257,9.651896,-14.823916,11.181605,-14.808832,8.478196,-19.59089
blues.00065.wav,blues,107.666015625,0.10030478,2816.7459196931127,2372.144439490832,5614.507716506628,0.14631846519446595,0.29269594,-118.37033,74.86732,-19.869467,46.947586,-32.569054,23.835135,-26.374111,17.692514,-13.826244,11.946739,-17.888779,7.555982,-22.900583
blues.00066.wav,blues,161.4990234375,0.11046952,2340.3362115325713,2256.3224355209627,4972.26993336397,0.1217751517753483,0.3748415,-116.546364,97.444626,-13.895614,48.974857,-22.594566,27.76544,-20.240068,18.63935,-14.6516695,8.481435,-16.655897,11.001678,-13.869425
blues.00067.wav,blues,161.4990234375,0.12903935,2258.5305012842978,2175.883804208782,4755.35457835478,0.11276500217685759,0.33793774,-95.46325,101.38038,-20.697004,48.66807,-30.27181,20.812763,-18.313585,14.14687,-12.79889,13.44428,-14.0782,7.732656,-19.232273
blues.00068.wav,blues,161.4990234375,0.103048086,2513.747081320468,2345.239509313882,5247.468269277283,0.13514619715073528,0.2895239,-113.19473,88.705864,-8.925187,49.48269,-34.573833,15.864125,-17.744791,14.710542,-11.202,15.367768,-15.07657,8.747663,-18.631788
blues.00069.wav,blues,123.046875,0.11654019,2370.9632922676196,2209.514583707105,5004.08640764077,0.12514096664570434,0.29198298,-121.42954,96.12303,-19.616804,48.020565,-38.80819,24.758066,-32.945824,8.104195,-17.81152,6.1132855,-19.998335,6.7939243,-19.340662
blues.00070.wav,blues,143.5546875,0.10612649,2159.5483196611644,2130.34934530605,4685.038336880805,0.0983489895752709,0.3226874,-133.0444,105.72736,-22.146265,41.81865,-26.996668,19.124523,-26.56932,19.24604,-15.334524,6.9896555,-10.818551,6.7937427,-11.729829
blues.00071.wav,blues,143.5546875,0.12049466,2429.3359591758494,2286.6949825737365,5065.152705047891,0.13468663832720587,0.30524948,-89.391495,93.78779,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869496,14.611718,-14.970264,10.589298,-18.023413
blues.00072.wav,blues,103.359375,0.10387338,2595.2893633321164,2519.1202667337648,5660.282439713139,0.12924562814434984,0.3070265,-118.68192,87.62362,6.558794,45.09805,-38.915707,20.813005,-26.863337,13.798009,-17.23861,5.1101575,-15.709855,3.981842,-27.549044
blues.00073.wav,blues,99.38401442307692,0.2596552,2094.775833910308,2158.1057474122117,4482.2562297431305,0.10056968665344428,0.34202734,-30.129288,103.7448,-19.76573,56.411625,-12.72487,20.194227,-17.348097,16.309156,-18.444427,8.932052,-11.661623,11.210426,-8.851256
blues.00074.wav,blues,112.34714673913044,0.19690311,2515.8691600222824,2531.4200010553727,5771.615099833108,0.12091612446787926,0.36717397,-56.03289,87.84067,-1.6012412,41.205364,-5.6202717,27.784927,-24.002584,21.768122,-18.42899,12.328123,-13.717034,11.85082,-3.9822721
blues.00075.wav,blues,117.45383522727273,0.19203044,2225.1768658281667,2255.135044259996,4703.588224712171,0.10858664497871517,0.46645755,-86.33549,92.7005,-15.399187,54.052013,0.8667874,31.560293,-14.622711,23.325447,-14.978638,15.339354,-7.0493617,12.182225,-6.110912
blues.00076.wav,blues,117.45383522727273,0.2189702,2645.5300364910313,2426.0057919712367,5611.974398491921,0.1364685625483746,0.36558747,-52.701164,74.455414,-18.715458,56.307217,-3.9593267,31.987156,-16.45779,22.41769,-12.262029,27.228352,-9.233885,7.8071027,-10.567176
blues.00077.wav,blues,99.38401442307692,0.24310125,2206.7704721917903,2191.456936364498,4657.321837812016,0.11152578064531733,0.40887603,-29.03915,104.53732,-30.978956,38.15443,-7.991592,30.89167,-20.596235,25.83078,-12.959671,16.941612,-12.263682,10.786708,-10.564546
blues.00078.wav,blues,123.046875,0.25794896,2333.716389709888,2227.4156272586656,4942.928444121275,0.12386319659442724,0.4142576,-2.5510163,101.25788,-33.92729,41.518402,-13.815158,31.920723,-21.8686,24.458948,-15.881364,15.794475,-14.372411,12.507441,-13.373969
blues.00079.wav,blues,161.4990234375,0.2707483,2443.2389164951205,2358.3844917583942,5267.559814453125,0.12473545133513932,0.42153448,-3.5590715,92.92779,-25.118544,45.18721,-10.871894,31.86242,-18.057922,28.628012,-10.234054,14.673487,-14.906988,14.751648,-15.60978
blues.00080.wav,blues,117.45383522727273,0.24234188,1827.1513096464714,1898.4550593881818,3743.635696080447,0.09403873597136223,0.36825618,-54.747242,119.48588,-34.86474,37.537148,-15.886235,22.081097,-14.668317,18.534313,-9.643759,11.258853,-11.732052,11.53912,-6.4307184
blues.00081.wav,blues,103.359375,0.24817622,2116.8942510812694,1956.5811797368515,4195.97462751548,0.12727247303115324,0.38028282,-26.955238,107.34024,-46.812206,40.932655,-21.469862,24.816854,-18.947702,15.260987,-15.0442505,12.270949,-15.239539,14.331287,-13.830045
blues.00082.wav,blues,123.046875,0.25125322,2141.332015271235,2167.7740825306,4627.63035068571,0.10515129160216719,0.3388864,-29.400257,108.69147,-25.5899,38.44014,-18.353867,21.7857,-25.172712,22.406967,-17.606058,14.675621,-12.086358,5.462191,-7.70603
blues.00083.wav,blues,135.99917763157896,0.25118035,2314.8192389666888,2261.702666159041,5036.269546367066,0.11795053393479102,0.42735606,-19.893549,98.89588,-24.47666,49.585854,-16.200876,30.19781,-18.029512,27.554832,-11.405636,14.877994,-8.908682,11.671264,-10.886021
blues.00084.wav,blues,112.34714673913044,0.23509325,2061.202741434345,2085.186746503955,4221.307807662539,0.11339689555921052,0.39630073,-38.994843,112.03825,-31.817707,38.240677,-6.320669,23.330563,-18.778877,23.932188,-10.9342165,13.2348585,-14.38119,13.326929,-10.922001
blues.00085.wav,blues,143.5546875,0.15017585,1312.3500760815823,1674.1613162853585,2637.734049983069,0.059416496347716716,0.31538674,-180.14874,131.41078,0.5733361,43.165672,14.135554,25.621374,-5.315874,12.034328,-13.538714,-1.0941218,-7.614392,2.7180743,0.77427185
blues.00086.wav,blues,123.046875,0.12492373,1245.581771913736,1634.2884053266466,2517.6097763581174,0.04882661329334365,0.365903,-212.8154,139.06923,9.454342,35.44627,12.709544,20.417665,-5.5739527,10.893662,-8.731713,8.055455,0.1637972,2.6417468,-1.0257349
blues.00087.wav,blues,172.265625,0.15801172,1441.9992540972155,1870.23919078001,3083.26468925358,0.050889337025928794,0.33674198,-155.51651,125.655754,1.5753245,45.82987,0.90899694,25.39124,-10.81349,15.574146,-11.929204,1.2717763,-6.661502,-0.7791264,-7.7492228
blues.00088.wav,blues,172.265625,0.14201057,1006.8779768813247,1530.614586249927,2075.0707856641834,0.03206556574109907,0.3778739,-194.27953,151.85118,-1.1928879,39.1946,16.582485,18.252386,-1.399161,14.87771,-11.616781,2.4488766,-5.0791736,3.9416008,-0.9037844
blues.00089.wav,blues,107.666015625,0.052771624,798.5684450379811,1284.9474803691962,1455.816196878628,0.025639678671633127,0.34869307,-346.88687,139.24796,24.084862,22.264013,18.647842,11.657903,9.017678,6.977828,-2.023301,5.420398,1.6508169,-2.3530064,3.193639
blues.00090.wav,blues,143.5546875,0.13184188,1613.4333911575961,1972.2597417173224,3470.72901297649,0.058235853449109906,0.37789062,-177.48735,115.33375,9.963015,54.05621,7.6156197,28.31573,-9.070212,20.05844,-15.04555,6.2224927,-5.6889315,1.379896,-5.843507
blues.00091.wav,blues,123.046875,0.09938009,991.1502533354555,1396.26195423809,1943.2882492018189,0.03605269204721362,0.42194933,-236.38347,161.695,-1.1533349,27.288706,9.581351,20.619045,0.23412775,13.796684,-0.5009198,10.18543,-4.4546185,5.5080886,-3.7167218
blues.00092.wav,blues,83.35433467741936,0.06304374,918.3602069536548,1436.665224399481,1601.531982421875,0.03231802075270898,0.39106512,-332.30798,128.08076,28.825216,41.83606,31.234665,23.35822,5.7872233,8.996202,-3.8611279,3.7389996,-0.86905843,-0.43693066,1.4746555
blues.00093.wav,blues,143.5546875,0.06589097,570.1506880585581,995.0934725815811,928.8527166880322,0.021700549051857584,0.3777357,-350.3589,169.54633,31.780228,16.713755,28.661758,19.24909,7.8467,10.039796,4.742695,2.915623,3.8965418,1.8103496,-5.970981
blues.00094.wav,blues,103.359375,0.14092092,1239.6879986706629,1659.9856287006844,2519.0431010243324,0.05090785543246904,0.37671533,-206.28116,126.62033,10.590663,43.21572,12.4949,19.41366,0.3519681,12.730944,-4.5792894,4.0580115,-4.4092126,3.663423,-1.4560472
blues.00095.wav,blues,135.99917763157896,0.18706326,1388.4454872380973,1772.8422645104079,2754.6166765431503,0.05714742465654025,0.36996734,-130.58153,139.9749,-1.2707359,39.310425,-6.3536654,19.767843,-11.213425,27.243687,-16.53454,7.0218787,-1.2004069,1.6136365,-6.6290407
blues.00096.wav,blues,123.046875,0.05132765,1132.5184226709684,1582.765487529276,2066.2458390274282,0.048313766810178016,0.26061335,-314.58218,139.91444,11.862517,30.102106,-7.5390353,14.907039,-2.680899,6.701544,-6.3955092,2.8176138,-11.706482,2.0630279,-11.438628
blues.00097.wav,blues,117.45383522727273,0.19820397,1236.606352338598,1602.3014812209667,2604.350918512964,0.04462595842202012,0.3752842,-148.6477,145.73776,-9.363346,48.451447,10.54387,18.014605,-2.634578,16.958082,-11.506824,8.731703,-8.173254,3.2235358,-0.6797588
